"disturbance","time","pine","wetland","Occu","OccuLower","OccuUpper"
"well",11,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",11,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",12,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",12,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",12,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",12,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",13,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",13,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",13,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",13,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",14,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",14,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",14,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",14,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",15,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",15,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",15,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",15,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",16,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",16,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",16,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",16,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",17,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",17,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",17,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",17,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",18,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",18,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",18,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",18,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",19,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",19,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",19,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",19,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",20,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",20,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",20,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",20,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",21,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",21,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",21,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",21,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",22,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",22,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",22,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",22,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",23,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",23,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",23,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",23,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",24,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",24,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",24,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",24,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",25,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",25,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",25,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",25,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",26,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",26,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",26,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",26,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",27,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",27,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",27,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",27,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",28,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",28,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",28,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",28,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",29,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",29,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",29,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",29,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",30,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",30,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",30,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",30,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",31,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",31,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",31,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",31,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",32,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",32,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",32,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",32,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",33,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",33,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",33,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",33,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",34,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",34,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",34,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",34,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",35,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",35,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",35,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",35,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",36,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",36,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",36,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",36,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",37,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",37,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",37,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",37,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",38,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",38,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",38,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",38,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",39,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",39,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",39,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",39,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",40,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",40,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",40,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",40,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",41,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",41,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",41,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",41,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",42,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",42,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",42,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",42,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",43,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",43,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",43,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",43,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",44,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",44,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",44,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",44,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",45,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",45,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",45,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",45,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",46,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",46,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",46,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",46,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",47,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",47,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",47,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",47,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",48,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",48,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",48,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",48,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",49,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",49,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",49,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",49,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",50,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",50,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",50,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",50,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",51,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",51,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",51,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",51,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",52,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",52,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",52,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",52,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",53,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",53,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",53,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",53,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",54,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",54,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",54,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",54,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",55,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",55,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",55,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",55,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",56,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",56,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",56,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",56,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",57,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",57,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",57,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",57,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",58,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",58,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",58,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",58,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",59,0.1,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",59,0.1,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"well",59,0.9,0.1,0.0562598133365121,0.00877959892518895,0.286338384526896
"well",59,0.9,0.9,0.126962071800748,0.0302456877600633,0.404080354372097
"cc",1,0.1,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",1,0.1,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",1,0.9,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",1,0.9,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",2,0.1,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",2,0.1,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",2,0.9,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",2,0.9,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",3,0.1,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",3,0.1,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",3,0.9,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",3,0.9,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",4,0.1,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",4,0.1,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",4,0.9,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",4,0.9,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",5,0.1,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",5,0.1,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",5,0.9,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",5,0.9,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",6,0.1,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",6,0.1,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",6,0.9,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",6,0.9,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",7,0.1,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",7,0.1,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",7,0.9,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",7,0.9,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",8,0.1,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",8,0.1,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",8,0.9,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",8,0.9,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",9,0.1,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",9,0.1,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",9,0.9,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",9,0.9,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",10,0.1,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",10,0.1,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",10,0.9,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",10,0.9,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",11,0.1,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",11,0.1,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",11,0.9,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",11,0.9,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",12,0.1,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",12,0.1,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",12,0.9,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",12,0.9,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",13,0.1,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",13,0.1,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",13,0.9,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",13,0.9,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",14,0.1,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",14,0.1,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",14,0.9,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",14,0.9,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",15,0.1,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",15,0.1,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",15,0.9,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",15,0.9,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",16,0.1,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",16,0.1,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",16,0.9,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",16,0.9,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",17,0.1,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",17,0.1,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",17,0.9,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",17,0.9,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",18,0.1,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",18,0.1,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",18,0.9,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",18,0.9,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",19,0.1,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",19,0.1,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",19,0.9,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",19,0.9,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",20,0.1,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",20,0.1,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",20,0.9,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",20,0.9,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",21,0.1,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",21,0.1,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",21,0.9,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",21,0.9,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",22,0.1,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",22,0.1,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",22,0.9,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",22,0.9,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",23,0.1,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",23,0.1,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",23,0.9,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",23,0.9,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",24,0.1,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",24,0.1,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",24,0.9,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",24,0.9,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",25,0.1,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",25,0.1,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",25,0.9,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",25,0.9,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",26,0.1,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",26,0.1,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",26,0.9,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",26,0.9,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",27,0.1,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",27,0.1,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",27,0.9,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",27,0.9,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",28,0.1,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",28,0.1,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",28,0.9,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",28,0.9,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",29,0.1,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",29,0.1,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",29,0.9,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",29,0.9,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",30,0.1,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",30,0.1,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",30,0.9,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",30,0.9,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",31,0.1,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",31,0.1,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",31,0.9,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",31,0.9,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",32,0.1,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",32,0.1,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",32,0.9,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",32,0.9,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",33,0.1,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",33,0.1,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",33,0.9,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",33,0.9,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",34,0.1,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",34,0.1,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",34,0.9,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",34,0.9,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",35,0.1,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",35,0.1,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",35,0.9,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",35,0.9,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",36,0.1,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",36,0.1,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",36,0.9,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",36,0.9,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",37,0.1,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",37,0.1,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",37,0.9,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",37,0.9,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",38,0.1,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",38,0.1,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",38,0.9,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",38,0.9,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",39,0.1,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",39,0.1,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",39,0.9,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",39,0.9,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
"cc",40,0.1,0.1,0.000117351848349821,0.000000000101370740674201,0.992694558692617
"cc",40,0.1,0.9,0.0417146799627644,0.000479725115070402,0.797901916777501
