"file","start","starthr","startmin","startsec","score","rsl","validation"
"RD-009-07-0_0+1_20150708_222000.wac","00:02:36.072","00",2,"36.072",74.39,53,"y"
"RD-009-07-0_0+1_20150708_222000.wac","00:02:38.328","00",2,"38.328",66.43,32,"y"
"RD-009-07-0_0+1_20150708_222000.wac","00:02:39.528","00",2,"39.528",76.92,56,"y"
"RD-009-07-0_0+1_20150708_222000.wac","00:02:44.400","00",2,"44.400",76.23,57,"y"
"RD-009-07-0_0+1_20150708_222000.wac","00:02:47.552","00",2,"47.552",79.03,59,"y"
"RD-009-07-0_0+1_20150708_222000.wac","00:02:49.744","00",2,"49.744",74.3,50,"y"
"RD-009-07-0_0+1_20150708_222000.wac","00:02:50.200","00",2,"50.200",67.73,45,"y"
"RD-009-07-0_0+1_20150708_222000.wac","00:02:52.888","00",2,"52.888",72.88,60,"b"
"RD-009-07-0_0+1_20150708_222000.wac","00:02:55.056","00",2,"55.056",61.98,36,"y"
"RD-009-07-0_0+1_20150708_222000.wac","00:02:56.768","00",2,"56.768",75.55,50,"y"
"RD-009-07-0_0+1_20150708_222000.wac","00:02:59.288","00",2,"59.288",77.82,53,"y"
"RD-009-07-0_0+1_20150709_222000.wac","00:00:34.624","00",0,"34.624",67.21,42,"y"
"RD-009-07-0_0+1_20150709_222000.wac","00:01:28.384","00",1,"28.384",72.78,46,"y"
"RD-009-07-0_0+1_20150709_222000.wac","00:01:30.984","00",1,"30.984",70.66,43,"y"
"RD-009-07-0_0+1_20150709_222000.wac","00:02:04.952","00",2,"04.952",76.63,48,"y"
"RD-009-07-0_0+1_20150709_222000.wac","00:02:10.848","00",2,"10.848",61.5,44,"y"
"RD-009-07-0_0+1_20150709_222000.wac","00:02:12.368","00",2,"12.368",70.57,55,"y"
"RD-009-07-0_0+1_20150709_222000.wac","00:02:14.568","00",2,"14.568",76.43,49,"y"
"RD-009-07-0_0+1_20150709_222000.wac","00:02:16.096","00",2,"16.096",74.87,59,"y"
"RD-009-07-0_0+1_20150709_222000.wac","00:02:18.768","00",2,"18.768",74.97,50,"y"
"RD-009-07-0_0+1_20150709_222000.wac","00:02:23.784","00",2,"23.784",73.73,58,"y"
"RD-009-07-0_0+1_20150709_222000.wac","00:02:30.688","00",2,"30.688",76.33,57,"y"
"RD-009-07-0_0+1_20150709_222000.wac","00:02:33.384","00",2,"33.384",75.26,54,"y"
"RD-009-07-0_0+1_20150709_222000.wac","00:02:37.864","00",2,"37.864",74.97,49,"b"
"RD-009-07-0_0+1_20150709_222000.wac","00:02:40.088","00",2,"40.088",68.52,42,"y"
"RD-009-07-0_0+1_20150709_222000.wac","00:02:42.456","00",2,"42.456",80.57,48,"y"
"RD-009-07-0_0+1_20150709_222000.wac","00:02:44.472","00",2,"44.472",79.95,48,"y"
"RD-009-07-0_0+1_20150709_222000.wac","00:02:46.960","00",2,"46.960",76.82,50,"y"
"RD-009-07-0_0+1_20150709_222000.wac","00:02:50.112","00",2,"50.112",71.39,51,"y"
"RD-009-07-0_0+1_20150709_222000.wac","00:02:53.416","00",2,"53.416",71.67,43,"y"
"RD-009-07-0_0+1_20150709_222000.wac","00:02:53.848","00",2,"53.848",75.07,54,"y"
"RD-009-07-0_0+1_20150709_222000.wac","00:02:56.528","00",2,"56.528",73.07,56,"y"
"RD-009-07-0_0+1_20150709_222000.wac","00:02:58.944","00",2,"58.944",71.12,57,"y"
"RD-009-07-0_20170708_234100.wav","00:00:00.584","00",0,"00.584",73.73,48,"y"
"RD-009-07-0_20170708_234100.wav","00:00:07.424","00",0,"07.424",60.79,34,"y"
"RD-009-07-0_20170708_234100.wav","00:00:09.496","00",0,"09.496",74.01,41,"y"
"RD-009-07-0_20170708_234100.wav","00:00:11.560","00",0,"11.560",68.52,41,"y"
"RD-009-07-0_20170708_234100.wav","00:00:13.928","00",0,"13.928",61.1,39,"y"
"RD-009-07-0_20170708_234100.wav","00:00:18.624","00",0,"18.624",63.26,38,"y"
"RD-009-07-0_20170708_234100.wav","00:00:22.168","00",0,"22.168",64.75,32,"y"
"RD-009-07-0_20170708_234100.wav","00:00:24.704","00",0,"24.704",68.25,41,"y"
"RD-009-07-0_20170708_234100.wav","00:00:26.920","00",0,"26.920",69.58,44,"y"
"RD-009-07-0_20170708_234100.wav","00:00:29.392","00",0,"29.392",67.29,38,"y"
"RD-009-07-0_20170708_234100.wav","00:00:31.616","00",0,"31.616",73.82,42,"y"
"RD-009-07-0_20170708_234100.wav","00:00:33.832","00",0,"33.832",74.58,47,"y"
"RD-009-07-0_20170708_234100.wav","00:00:36.248","00",0,"36.248",78.42,44,"y"
"RD-009-07-0_20170708_234100.wav","00:00:38.520","00",0,"38.520",71.49,39,"y"
"RD-009-07-0_20170708_234100.wav","00:00:41.144","00",0,"41.144",76.53,45,"y"
"RD-009-07-0_20170708_234100.wav","00:00:54.048","00",0,"54.048",60.87,34,"y"
"RD-009-07-0_20170708_234100.wav","00:00:58.608","00",0,"58.608",78.32,42,"y"
"RD-009-07-0_20170708_234100.wav","00:01:00.056","00",1,"00.056",70.03,40,"y"
"RD-009-07-0_20170708_234100.wav","00:01:01.656","00",1,"01.656",73.82,37,"y"
"RD-009-07-0_20170708_234100.wav","00:01:03.176","00",1,"03.176",78.12,46,"y"
"RD-009-07-0_20170708_234100.wav","00:01:04.824","00",1,"04.824",63.67,38,"y"
"RD-009-07-0_20170708_234100.wav","00:01:07.848","00",1,"07.848",66.09,41,"y"
"RD-009-07-0_20170708_234100.wav","00:01:09.536","00",1,"09.536",64.08,32,"y"
"RD-009-07-0_20170708_234100.wav","00:01:11.432","00",1,"11.432",79.54,39,"y"
"RD-009-07-0_20170708_234100.wav","00:01:55.832","00",1,"55.832",75.36,46,"y"
"RD-009-07-0_20170708_234100.wav","00:01:58.160","00",1,"58.160",71.58,45,"y"
"RD-009-07-0_20170708_234100.wav","00:02:03.752","00",2,"03.752",64.41,40,"y"
"RD-009-07-0_20170708_234100.wav","00:02:12.560","00",2,"12.560",62.38,37,"y"
"RD-009-07-0_20170708_234100.wav","00:02:14.560","00",2,"14.560",68.25,40,"y"
"RD-009-07-0_20170708_234100.wav","00:02:21.088","00",2,"21.088",60.95,32,"y"
"RD-009-07-0_20170708_234100.wav","00:02:23.152","00",2,"23.152",64,36,"y"
"RD-009-07-0_20170709_224000.wav","00:02:29.992","00",2,"29.992",64.66,41,"y"
"RD-009-07-0_20170709_224000.wav","00:02:35.376","00",2,"35.376",67.73,40,"y"
"RD-009-07-0_20170709_224000.wav","00:02:40.496","00",2,"40.496",61.18,28,"y"
"RD-009-07-0_20170709_224000.wav","00:02:49.920","00",2,"49.920",67.38,39,"y"
"RD-009-07-0_20170709_224000.wav","00:02:53.256","00",2,"53.256",70.48,39,"y"
"RD-009-07-0_20170709_224000.wav","00:02:55.896","00",2,"55.896",73.35,43,"y"
"RD-009-07-0_20170709_224000.wav","00:02:57.720","00",2,"57.720",66.01,45,"y"
"RD-009-07-0_20170709_224000.wav","00:02:59.512","00",2,"59.512",71.21,38,"y"
"RD-009-07-0_20170713_223500.wav","00:00:35.680","00",0,"35.680",69.85,42,"y"
"RD-009-07-0_20170715_231200.wav","00:00:09.232","00",0,"09.232",67.38,41,"y"
"RD-009-07-0_20170715_231200.wav","00:00:11.728","00",0,"11.728",65.84,40,"y"
"RD-009-07-0_20170715_231200.wav","00:00:12.888","00",0,"12.888",60.79,41,"y"
"RD-009-07-0_20170715_231200.wav","00:00:19.192","00",0,"19.192",60.4,33,"y"
"RD-009-07-0_20170715_231200.wav","00:00:20.152","00",0,"20.152",74.3,47,"y"
"RD-009-07-0_20170715_231200.wav","00:00:23.008","00",0,"23.008",75.84,45,"y"
"RD-009-07-0_20170715_231200.wav","00:00:30.608","00",0,"30.608",60.87,39,"y"
"RD-009-07-0_20170715_231200.wav","00:00:31.536","00",0,"31.536",71.85,47,"y"
"RD-009-07-0_20170715_231200.wav","00:00:32.976","00",0,"32.976",69.85,41,"y"
"RD-009-07-0_20170715_231200.wav","00:00:38.904","00",0,"38.904",60.79,37,"y"
"RD-009-07-0_20170715_231200.wav","00:00:42.584","00",0,"42.584",65.92,50,"y"
"RD-009-07-0_20170715_231200.wav","00:00:44.720","00",0,"44.720",65.58,40,"y"
"RD-009-07-0_20170715_231200.wav","00:00:48.144","00",0,"48.144",62.38,39,"y"
"RD-009-07-0_20170715_231200.wav","00:00:52.240","00",0,"52.240",67.21,43,"y"
"RD-009-07-0_20170715_231200.wav","00:00:55.128","00",0,"55.128",61.66,39,"y"
"RD-009-07-0_20170715_231200.wav","00:01:02.560","00",1,"02.560",74.2,45,"y"
"RD-009-07-0_20170715_231200.wav","00:01:04.616","00",1,"04.616",72.32,46,"y"
"RD-009-07-0_20170715_231200.wav","00:01:07.184","00",1,"07.184",66.18,41,"y"
"RD-009-07-0_20170715_231200.wav","00:01:09.768","00",1,"09.768",74.68,45,"y"
"RD-009-07-0_20170715_231200.wav","00:01:12.312","00",1,"12.312",61.03,30,"y"
"RD-009-07-0_20170715_231200.wav","00:01:15.120","00",1,"15.120",71.21,46,"y"
"RD-009-07-0_20170715_231200.wav","00:01:16.816","00",1,"16.816",68.52,44,"y"
"RD-009-07-0_20170715_231200.wav","00:01:18.728","00",1,"18.728",65.5,40,"y"
"RD-009-07-0_20170715_231200.wav","00:01:55.856","00",1,"55.856",67.99,38,"y"
"RD-009-07-0_20170715_231200.wav","00:01:59.592","00",1,"59.592",60.48,38,"b"
"RD-009-07-0_20170715_231200.wav","00:02:29.400","00",2,"29.400",61.26,34,"y"
"RD-009-07-0_20170715_231200.wav","00:02:38.832","00",2,"38.832",65.33,36,"y"
"RD-009-07-0_20170715_231200.wav","00:02:40.808","00",2,"40.808",63.1,33,"y"
"RD-009-07-0_20170715_231200.wav","00:02:42.904","00",2,"42.904",61.18,33,"y"
"RD-009-07-0_20170715_231200.wav","00:02:44.728","00",2,"44.728",68.78,42,"y"
"RD-009-07-0_20170715_231200.wav","00:02:46.432","00",2,"46.432",60.95,33,"y"
"RD-009-07-0_20170715_231200.wav","00:02:48.232","00",2,"48.232",62.21,37,"y"
"RD-009-07-0_20170715_231200.wav","00:02:51.168","00",2,"51.168",72.04,41,"y"
"RD-009-07-0_20170715_231200.wav","00:02:54.088","00",2,"54.088",72.41,49,"y"
"RD-009-07-0_20170715_231200.wav","00:02:55.784","00",2,"55.784",70.39,47,"y"
"RD-009-07-0_20170715_231200.wav","00:02:56.984","00",2,"56.984",68.52,42,"y"
"RD-009-07-0_20170715_231200.wav","00:02:59.296","00",2,"59.296",68.69,42,"y"
"RD-009-07-0_20170719_230600.wav","00:01:31.072","00",1,"31.072",63.75,36,"y"
"RD-009-07-0_20170719_230600.wav","00:01:53.336","00",1,"53.336",60.09,42,"y"
"RD-009-07-0_20170719_230600.wav","00:02:01.608","00",2,"01.608",61.34,37,"y"
"RD-009-07-0_20170719_230600.wav","00:02:13.888","00",2,"13.888",66.26,40,"y"
"RD-009-07-0_20170719_230600.wav","00:02:47.800","00",2,"47.800",67.38,45,"y"
"RD-009-08-0_0+1_20150707_224000.wac","00:00:48.248","00",0,"48.248",60.09,38,"y"
"RD-009-08-0_0+1_20150707_224000.wac","00:00:53.256","00",0,"53.256",60.01,33,"y"
"RD-009-08-0_0+1_20150707_224000.wac","00:01:17.104","00",1,"17.104",63.18,38,"y"
"RD-009-08-0_0+1_20150707_224000.wac","00:01:25.736","00",1,"25.736",60.09,38,"b"
"RD-009-08-0_0+1_20150707_224000.wac","00:01:27.528","00",1,"27.528",62.29,37,"y"
"RD-009-08-0_0+1_20150707_224000.wac","00:01:30.888","00",1,"30.888",74.2,44,"y"
"RD-009-08-0_0+1_20150707_224000.wac","00:01:32.768","00",1,"32.768",66.52,39,"y"
"RD-009-08-0_0+1_20150707_224000.wac","00:01:35.448","00",1,"35.448",62.54,37,"y"
"RD-009-08-0_0+1_20150707_224000.wac","00:01:41.000","00",1,"41.000",61.98,37,"y"
"RD-009-08-0_0+1_20150707_224000.wac","00:01:44.744","00",1,"44.744",62.62,37,"y"
"RD-009-08-0_0+1_20150707_224000.wac","00:01:46.720","00",1,"46.720",68.08,40,"y"
"RD-009-08-0_0+1_20150707_224000.wac","00:01:50.576","00",1,"50.576",62.62,39,"y"
"RD-009-08-0_0+1_20150707_224000.wac","00:01:52.472","00",1,"52.472",70.39,47,"y"
"RD-009-08-0_0+1_20150707_224000.wac","00:01:56.000","00",1,"56.000",60.48,39,"y"
"RD-009-08-0_0+1_20150707_224000.wac","00:02:00.552","00",2,"00.552",60.4,38,"y"
"RD-009-08-0_0+1_20150707_224000.wac","00:02:04.136","00",2,"04.136",70.21,47,"y"
"RD-009-08-0_0+1_20150707_224000.wac","00:02:08.736","00",2,"08.736",67.9,36,"y"
"RD-009-08-0_0+1_20150707_224000.wac","00:02:23.840","00",2,"23.840",72.41,42,"y"
"RD-009-08-0_0+1_20150707_224000.wac","00:02:31.040","00",2,"31.040",68.78,36,"y"
"RD-009-08-0_0+1_20150707_224000.wac","00:02:37.408","00",2,"37.408",69.76,39,"y"
"RD-009-08-0_0+1_20150707_224000.wac","00:02:39.568","00",2,"39.568",68.34,41,"y"
"RD-009-08-0_0+1_20150707_224000.wac","00:02:41.544","00",2,"41.544",69.58,37,"y"
"RD-009-08-0_0+1_20150707_224000.wac","00:02:43.904","00",2,"43.904",73.63,43,"y"
"RD-009-08-0_0+1_20150707_224000.wac","00:02:46.184","00",2,"46.184",75.26,41,"y"
"RD-009-08-0_0+1_20150707_224000.wac","00:02:48.080","00",2,"48.080",69.22,40,"y"
"RD-009-08-0_0+1_20150707_224000.wac","00:02:49.960","00",2,"49.960",70.57,44,"y"
"RD-009-08-0_0+1_20150707_224000.wac","00:02:51.472","00",2,"51.472",66.95,39,"y"
"RD-009-08-0_0+1_20150707_224000.wac","00:02:53.192","00",2,"53.192",72.6,46,"y"
"RD-009-08-0_0+1_20150707_224000.wac","00:02:55.112","00",2,"55.112",74.49,41,"y"
"RD-009-08-0_0+1_20150707_224000.wac","00:02:56.376","00",2,"56.376",65,36,"y"
"RD-009-08-0_0+1_20150707_224000.wac","00:02:59.240","00",2,"59.240",79.23,46,"y"
"RD-009-08-0_0+1_20150707_230000.wac","00:00:00.576","00",0,"00.576",73.44,55,"y"
"RD-009-08-0_0+1_20150707_230000.wac","00:00:05.400","00",0,"05.400",67.81,46,"y"
"RD-009-08-0_0+1_20150707_230000.wac","00:00:06.136","00",0,"06.136",69.4,47,"y"
"RD-009-08-0_0+1_20150707_230000.wac","00:00:10.016","00",0,"10.016",67.81,48,"y"
"RD-009-08-0_0+1_20150707_230000.wac","00:00:11.968","00",0,"11.968",76.33,49,"y"
"RD-009-08-0_0+1_20150707_230000.wac","00:00:15.120","00",0,"15.120",71.39,45,"y"
"RD-009-08-0_0+1_20150707_230000.wac","00:00:15.688","00",0,"15.688",67.73,45,"y"
"RD-009-08-0_0+1_20150707_230000.wac","00:00:17.024","00",0,"17.024",62.21,48,"y"
"RD-009-08-0_0+1_20150707_230000.wac","00:00:17.608","00",0,"17.608",63.92,45,"y"
"RD-009-08-0_0+1_20150707_230000.wac","00:00:18.352","00",0,"18.352",71.39,49,"y"
"RD-009-08-0_0+1_20150707_230000.wac","00:00:20.096","00",0,"20.096",76.33,53,"y"
"RD-009-08-0_0+1_20150707_230000.wac","00:00:25.512","00",0,"25.512",70.12,48,"y"
"RD-009-08-0_0+1_20150707_230000.wac","00:00:29.624","00",0,"29.624",73.35,51,"y"
"RD-009-08-0_0+1_20150707_230000.wac","00:00:32.144","00",0,"32.144",76.82,49,"y"
"RD-009-08-0_0+1_20150707_230000.wac","00:00:32.616","00",0,"32.616",72.13,47,"y"
"RD-009-08-0_0+1_20150707_230000.wac","00:00:35.392","00",0,"35.392",72.22,46,"y"
"RD-009-08-0_0+1_20150707_230000.wac","00:00:35.904","00",0,"35.904",65.08,44,"y"
"RD-009-08-0_0+1_20150707_230000.wac","00:00:38.616","00",0,"38.616",70.12,41,"y"
"RD-009-08-0_0+1_20150707_230000.wac","00:00:41.024","00",0,"41.024",75.16,48,"y"
"RD-009-08-0_0+1_20150707_230000.wac","00:00:42.256","00",0,"42.256",77.22,44,"y"
"RD-009-08-0_0+1_20150707_230000.wac","00:00:42.896","00",0,"42.896",66.18,41,"y"
"RD-009-08-0_0+1_20150707_230000.wac","00:00:48.168","00",0,"48.168",70.39,47,"y"
