"disturbance","time","pine","wetland","Occu","OccuLower","OccuUpper"
"well",40,0.9,0.1,0.30806737371279,0.0244550101613565,0.887735983847797
"well",40,0.9,0.9,0.30806737371279,0.0244550101613565,0.887735983847797
"well",41,0.1,0.1,0.0514334066865776,0.0140390597455769,0.171142048666002
"well",41,0.1,0.9,0.0514334066865776,0.0140390597455769,0.171142048666002
"well",41,0.9,0.1,0.298261640981963,0.0217520869378135,0.890403993947357
"well",41,0.9,0.9,0.298261640981963,0.0217520869378135,0.890403993947357
"well",42,0.1,0.1,0.0530428456776817,0.0149074551380296,0.171727463225126
"well",42,0.1,0.9,0.0530428456776817,0.0149074551380296,0.171727463225126
"well",42,0.9,0.1,0.288637825220239,0.0193313397619899,0.893069858917962
"well",42,0.9,0.9,0.288637825220239,0.0193313397619899,0.893069858917962
"well",43,0.1,0.1,0.0546997425945306,0.0158152021855362,0.172438157852846
"well",43,0.1,0.9,0.0546997425945306,0.0158152021855362,0.172438157852846
"well",43,0.9,0.1,0.279200985994072,0.0171664682104311,0.895727159632006
"well",43,0.9,0.9,0.279200985994072,0.0171664682104311,0.895727159632006
"well",44,0.1,0.1,0.0564053130634027,0.0167620455694299,0.173283521832853
"well",44,0.1,0.9,0.0564053130634027,0.0167620455694299,0.173283521832853
"well",44,0.9,0.1,0.269955593476389,0.0152329995351545,0.898370178331456
"well",44,0.9,0.9,0.269955593476389,0.0152329995351545,0.898370178331456
"well",45,0.1,0.1,0.0581607922229411,0.0177473891513814,0.174273726783959
"well",45,0.1,0.9,0.0581607922229411,0.0177473891513814,0.174273726783959
"well",45,0.9,0.1,0.260905534502247,0.0135082947849133,0.900993837182446
"well",45,0.9,0.9,0.260905534502247,0.0135082947849133,0.900993837182446
"well",46,0.1,0.1,0.0599674342593881,0.0187702573173982,0.175419768448017
"well",46,0.1,0.9,0.0599674342593881,0.0187702573173982,0.175419768448017
"well",46,0.9,0.1,0.252054121736434,0.0119715183668144,0.903593641783859
"well",46,0.9,0.9,0.252054121736434,0.0119715183668144,0.903593641783859
"well",47,0.1,0.1,0.0618265118763715,0.0198292582279686,0.176733503318241
"well",47,0.1,0.9,0.0618265118763715,0.0198292582279686,0.176733503318241
"well",47,0.9,0.1,0.24340410570211,0.0106035803875817,0.906165629335564
"well",47,0.9,0.9,0.24340410570211,0.0106035803875817,0.906165629335564
"well",48,0.1,0.1,0.0637393156957258,0.0209225506866628,0.178227677826832
"well",48,0.1,0.9,0.0637393156957258,0.0209225506866628,0.178227677826832
"well",48,0.9,0.1,0.234957689405436,0.00938705953689038,0.908706321151123
"well",48,0.9,0.9,0.234957689405436,0.00938705953689038,0.908706321151123
"well",49,0.1,0.1,0.0657071535857711,0.0220478166154809,0.179915947481478
"well",49,0.1,0.9,0.0657071535857711,0.0220478166154809,0.179915947481478
"well",49,0.9,0.1,0.226716545281623,0.00830611285248575,0.91121267919463
"well",49,0.9,0.9,0.226716545281623,0.00830611285248575,0.91121267919463
"well",50,0.1,0.1,0.0677313499134228,0.0232022413476993,0.181812883065601
"well",50,0.1,0.9,0.0677313499134228,0.0232022413476993,0.181812883065601
"well",50,0.9,0.1,0.218681834182779,0.0073463774548514,0.913682066326795
"well",50,0.9,0.9,0.218681834182779,0.0073463774548514,0.913682066326795
"well",51,0.1,0.1,0.0698132447164658,0.0243825040770165,0.183933960839452
"well",51,0.1,0.9,0.0698132447164658,0.0243825040770165,0.183933960839452
"well",51,0.9,0.1,0.210854226127001,0.00649486826009734,0.916112209957656
"well",51,0.9,0.9,0.210854226127001,0.00649486826009734,0.916112209957656
"well",52,0.1,0.1,0.0719541927923103,0.0255847807893117,0.186295533646467
"well",52,0.1,0.9,0.0719541927923103,0.0255847807893117,0.186295533646467
